Sales document,Sold-To Party,Material Description,Sales Document Type,Delivery Date,Document Date,Overall Status Item Description,Order Quantity (Item),Confirmed Quantity (Item),Material,Plant,Batch,Net Price
2300082249,121133149,A049R599-Ong ket nuoc,ZKE,7/20/2022,8/25/2022,Completed,1,1,600090080,VN49,,"586,759"
2300082246,121135131,Material sales text,ZTEC,10/21/2022,8/25/2022,Completed,1,1,600003719,VNT0,,"14,144,000"
2300082245,121058243,5269379- ro le de may phat dien,ZTEC,10/27/2022,8/25/2022,Completed,1,1,600072756,VNT0,,"1,048,000"
2300082245,121058243,3050692-ro le de,ZTEC,8/31/2022,8/25/2022,Completed,2,2,600000793,VNT0,,"3,714,000"
2300082244,121139165,875714-Nhot Cummins CI4 15W40 18L,ZTEC,8/25/2022,8/25/2022,Completed,7,7,600083278,VN49,,"1,288,637"
2300082243,121154997,4954905 - CAM BIEN NHIET DO NUOC,ZTEC,10/4/2022,8/24/2022,Completed,1,1,600018205,VNT0,,"551,000"
2300082243,121154997,5579030 - BO GIOANG DAI TU PHIA TREN,ZTEC,10/4/2022,8/24/2022,Completed,2,2,600097890,VNT0,,"15,563,000"
2300082242,121150914,FS1040-loc nhien lieu,ZTEC,8/24/2022,8/24/2022,Completed,4,4,600002735,VNT0,,"1,254,000"
2300082238,121155588,IG–NT GC-ComAp Complex Parallel Gen-Set,ZKB,9/22/2022,8/24/2022,Completed,1,1,600104019,VN49,,0
2300082238,121155588,"3098693-Control, Governor",ZKB,9/26/2022,8/24/2022,Completed,1,1,600000995,VN49,,0
2300082238,121155588,IGS-NT-LSM+PMS-Hardware Key for Load Sha,ZKB,9/22/2022,8/24/2022,Completed,1,1,600104013,VN49,,0
2300082237,121049916,"3098693-Control, Governor",ZKB,10/4/2022,8/24/2022,Completed,1,1,600000995,VN49,,0
2300082236,121112084,"4376080RX-KIT,WATER PUMP",ZKB,9/6/2022,8/24/2022,Completed,1,1,600111852,VN49,,0
2300082230,121020602,"A048G602 - CHARGER,BATTERY",ZKB,11/1/2022,8/24/2022,Completed,1,1,600079193,VN49,,0
2300082229,121134398,3804700-Bo ruot dem nhot,ZTEC,8/31/2022,8/24/2022,Completed,247,247,600001607,VN49,,"305,000"
2300082229,121134398,4950431-Bo voi phun,ZTEC,8/31/2022,8/24/2022,Completed,53,53,600053491,VN49,,"5,500,000"
2300082228,121134398,3801826-Bo xy lanh,ZTEC,8/31/2022,8/24/2022,Completed,120,120,600001453,VN49,,"1,097,000"
2300082228,121134398,3545647-Bo sua chua turbo,ZTEC,8/31/2022,8/24/2022,Completed,20,20,600001314,VN49,,"1,528,000"
2300082228,121134398,3545669-Bo sua chua turbo,ZTEC,8/31/2022,8/24/2022,Completed,20,20,600001317,VN49,,"1,259,000"
2300082228,121134398,4371769 - Xy lanh,ZTEC,8/31/2022,8/24/2022,Completed,12,12,600080395,VN49,,"3,007,000"
2300082227,121020472,5473238 - bom nuoc,ZTEC,8/24/2022,8/24/2022,Completed,1,1,600093796,VN49,,"1,719,000"
2300082222,121133149,"A051L546 - CARD,CONTROL",ZKB,12/20/2022,8/24/2022,Completed,1,1,600107289,VN49,,0
2300082218,121087133,WF2076-Water Filter,ZKB,8/26/2022,8/23/2022,Completed,1,1,600003099,VN49,,0
2300082218,121087133,LF777-Lube filter,ZKB,8/26/2022,8/23/2022,Completed,1,1,600003076,VN49,,0
2300082218,121087133,FS1000-Fulwtrsep,ZKB,8/26/2022,8/23/2022,Completed,2,2,600002729,VN49,,0
2300082218,121087133,LF670-Lube filter,ZKB,8/26/2022,8/23/2022,Completed,2,2,600003055,VN49,,0
2300082218,121087133,"4920076- GASKET, ROCKER LEVER",ZKB,8/26/2022,8/23/2022,Completed,6,6,600020840,VN49,,0
2300082218,121087133,DCA65L-Coolant Water,ZKB,8/26/2022,8/23/2022,Completed,3,3,600002627,VN49,,0
2300082218,121087133,880966-Blue7600 15W40API CH-4 18L PL,ZKB,8/26/2022,8/23/2022,Completed,3,3,600085241,VN49,,0
2300082216,121134398,3017564-Bo don duoi,ZTEC,9/14/2022,8/23/2022,Completed,1,1,600000638,VN49,,"14,333,000"
2300082216,121134398,3020182-Phot dau,ZTEC,9/14/2022,8/23/2022,Completed,1,1,600000654,VN49,,"1,616,000"
2300082216,121134398,3642365-Phot duoi,ZTEC,9/14/2022,8/23/2022,Completed,1,1,600031891,VN49,,"3,975,000"
2300082215,121122511,3007517-Voi phun nhot,ZTEC,8/23/2022,8/23/2022,Completed,60,60,600000578,VN49,,"248,000"
2300082215,121122511,3007525-Xy lanh,ZTEC,8/23/2022,8/23/2022,Completed,120,120,600000579,VN49,,"2,899,000"
2300082215,121122511,3002834-Bac cam,ZTEC,8/23/2022,8/23/2022,Completed,60,60,600000505,VN49,,"373,000"
2300082215,121122511,3016826-Con lan su pap,ZTEC,8/23/2022,8/23/2022,Completed,60,60,600000635,VN49,,"323,000"
2300082215,121122511,3013591-Voi phun nhot,ZTEC,8/23/2022,8/23/2022,Completed,60,60,600000613,VN49,,"163,000"
2300082212,121090889,CC2638-RESTORE PLUS,ZKB,8/23/2022,8/23/2022,Completed,2,2,600029974,VN49,,0
2300082212,121090889,AF25130M-Air filter,ZKB,8/23/2022,8/23/2022,Completed,2,2,600002385,VN49,,0
2300082212,121090889,875714-PRE BLU7800 15W40 API CI-4/SL 18L,ZKB,8/23/2022,8/23/2022,Completed,6,6,600083278,VN49,,0
2300082212,121090889,FS20000-FUEL WTR SEP,ZKB,8/23/2022,8/23/2022,Completed,3,3,600009310,VN49,,0
2300082212,121090889,AF25129M-Airfilter element,ZKB,8/23/2022,8/23/2022,Completed,2,2,600002384,VN49,,0
2300082212,121090889,LF9009-Lube filter,ZKB,8/23/2022,8/23/2022,Completed,3,3,600003081,VN49,,0
2300082212,121090889,CC2869-ES COMPLEAT PG REMIX- 20L,ZKB,8/23/2022,8/23/2022,Completed,4,4,600074824,VN49,,0
2300082212,121090889,WF2074-Water filter,ZKB,8/23/2022,8/23/2022,Completed,3,3,600003097,VN49,,0
2300082212,121090889,FF5580 - FUELFILTER,ZKB,8/23/2022,8/23/2022,Completed,3,3,600014139,VN49,,0
2300082212,121090889,FS19596-FUEL SEP FILTER,ZKB,8/23/2022,8/23/2022,Completed,3,3,600029501,VN49,,0
2300082211,121090889,AF25129M-Airfilter element,ZKB,8/23/2022,8/23/2022,Completed,1,1,600002384,VN49,,0
2300082211,121090889,AF25130M-Air filter,ZKB,8/23/2022,8/23/2022,Completed,1,1,600002385,VN49,,0
2300082211,121090889,FF5580 - FUELFILTER,ZKB,8/23/2022,8/23/2022,Completed,1,1,600014139,VN49,,0
2300082211,121090889,FS19596-FUEL SEP FILTER,ZKB,8/23/2022,8/23/2022,Completed,1,1,600029501,VN49,,0
2300082211,121090889,FS20000-FUEL WTR SEP,ZKB,8/23/2022,8/23/2022,Completed,1,1,600009310,VN49,,0
2300082211,121090889,CC2869-ES COMPLEAT PG REMIX- 20L,ZKB,8/23/2022,8/23/2022,Completed,2,2,600074824,VN49,,0
2300082211,121090889,875714-PRE BLU7800 15W40 API CI-4/SL 18L,ZKB,8/23/2022,8/23/2022,Completed,2,2,600083278,VN49,,0
2300082211,121090889,WF2074-Water filter,ZKB,8/23/2022,8/23/2022,Completed,1,1,600003097,VN49,,0
2300082211,121090889,LF9009-Lube filter,ZKB,8/23/2022,8/23/2022,Completed,1,1,600003081,VN49,,0
2300082211,121090889,CC2638-RESTORE PLUS,ZKB,8/23/2022,8/23/2022,Completed,2,2,600029974,VN49,,0
2300082208,121057220,3924894-Loc gio,ZTEC,12/14/2022,8/22/2022,Completed,4,4,600001905,VN49,,"6,198,000"
2300082207,121112084,4026171-Gasket Fuel Pump,ZKB,10/3/2022,8/22/2022,Completed,1,1,600002113,VN49,,0
2300082207,121112084,"3408326-Act, Gov",ZKB,10/3/2022,8/22/2022,Completed,1,1,600001188,VN49,,0
2300082206,121106448,4954905-Cam bien nhiet do nuoc,ZKE,8/18/2022,8/22/2022,Completed,1,1,600018205,VN49,,"586,000"
2300082203,121112084,5282841-ALTERNATOR,ZKB,9/7/2022,8/22/2022,Completed,1,1,600053590,VNT0,,0
2300082203,121112084,"3925852- PULLEY, ADJ ALTERNATOR",ZKB,9/7/2022,8/22/2022,Completed,1,1,600073853,VNT0,,0
2300082202,121042810,FS53014MX-loc dau,ZTEC,8/26/2022,8/22/2022,Completed,6,6,600084929,VNT0,,"4,109,000"
2300082202,121042810,HF28910-loc thuy luc,ZTEC,8/24/2022,8/22/2022,Completed,12,12,600002795,VNT0,,"1,544,000"
2300082202,121042810,AF25468-loc gio,ZTEC,8/24/2022,8/22/2022,Completed,6,6,600002415,VNT0,,"713,000"
2300082202,121042810,AF25627-loc gio,ZTEC,8/24/2022,8/22/2022,Completed,6,6,600002433,VNT0,,"1,271,000"
2300082202,121042810,FS1006-loc nhien lieu,ZTEC,8/24/2022,8/22/2022,Completed,60,60,600002731,VNT0,,"682,000"
2300082202,121042810,HF6319-loc thuy luc,ZTEC,8/24/2022,8/22/2022,Completed,20,20,600002853,VNT0,,"555,000"
2300082202,121042810,HF28813 -loc thuy luc,ZTEC,8/26/2022,8/22/2022,Completed,20,20,600021075,VNT0,,"663,000"
2300082202,121042810,HF28894-loc thuy luc,ZTEC,8/24/2022,8/22/2022,Completed,10,10,600003586,VNT0,,"1,744,000"
2300082202,121042810,LF9018-loc dau,ZTEC,8/24/2022,8/22/2022,Completed,66,66,600003083,VNT0,,"720,000"
2300082202,121042810,AF4819-loc gio,ZTEC,8/24/2022,8/22/2022,Completed,4,4,600002534,VNT0,,"1,009,000"
2300082202,121042810,LF747-loc dau,ZTEC,8/24/2022,8/22/2022,Completed,60,60,600003072,VNT0,,"286,000"
2300082202,121042810,AF4801-loc gio,ZTEC,8/24/2022,8/22/2022,Completed,4,4,600002532,VNT0,,"1,380,000"
2300082199,121110582,A048G602 - BO SAC AC QUY,ZKE,8/12/2022,8/22/2022,Completed,1,1,600079193,VN49,,"19,881,000"
2300082199,121110582,BINH AC QUY 3K 200AH,ZKE,8/12/2022,8/22/2022,Completed,2,2,600083643,VN49,,"4,222,000"
2300082198,121150914,4983584 - bom tay,ZTEC,8/22/2022,8/22/2022,Completed,1,1,600015388,VN49,,"3,183,000"
2300082196,121050411,3050692-Ro le de,ZTEC,8/25/2022,8/22/2022,Completed,1,1,600000793,VN49,,"3,714,000"
2300082195,121141738,"3098693-Control, Governor",ZKB,10/11/2022,8/22/2022,Completed,1,1,600000995,VN49,,0
2300082194,121042810,DCA65L-dung dich lam mat,ZTEC,8/22/2022,8/22/2022,Completed,36,36,600002627,VNT0,,"305,000"
2300082193,121059354,0302-2058-16-Bien dong,ZKE,8/11/2022,8/19/2022,Completed,1,1,600021207,VNT0,,"3,591,000"
2300082193,121059354,0300-4080-02-Bo mach,ZKE,8/11/2022,8/19/2022,Completed,1,1,600000528,VNT0,,"36,259,000"
2300082191,121128593,FS19841-FUEL FILTER,ZTEC,10/19/2022,8/19/2022,Open,8,0,600045398,VNT0,,"1,130,000"
2300082191,121128593,AH19003-Air Filter,ZTEC,10/19/2022,8/19/2022,Open,4,0,600002605,VNT0,,"1,814,000"
2300082190,121148195,WF2076-Loc nuoc,ZKE,8/19/2022,8/19/2022,Completed,1,1,600003099,VN49,,"496,000"
2300082190,121148195,FS1006-Loc dau,ZKE,8/19/2022,8/19/2022,Completed,2,2,600002731,VN49,,"840,000"
2300082190,121148195,LF9325-Loc nhot,ZKE,8/19/2022,8/19/2022,Completed,2,2,600003085,VN49,,"964,000"
2300082189,121112084,"3033247-Seal, Oring",ZKB,10/4/2022,8/19/2022,Completed,1,1,600000708,VN49,,0
2300082188,121148195,WF2076-Water Filter,ZKB,8/19/2022,8/19/2022,Completed,1,1,600003099,VN49,,0
2300082188,121148195,FS1006-Fulwtrsep,ZKB,8/19/2022,8/19/2022,Completed,2,2,600002731,VN49,,0
2300082188,121148195,LF9325-Lubefilter,ZKB,8/19/2022,8/19/2022,Completed,2,2,600003085,VN49,,0
2300082185,121144357,WF2076-Water Filter,ZKB,12/22/2022,8/19/2022,Completed,1,1,600003099,VN49,,0
2300082185,121144357,LF777-Lube filter,ZKB,12/22/2022,8/19/2022,Completed,1,1,600003076,VN49,,0
2300082185,121144357,FS1006-Fulwtrsep,ZKB,12/22/2022,8/19/2022,Completed,2,2,600002731,VN49,,0
2300082185,121144357,WF2076-Water Filter,ZKB,12/22/2022,8/19/2022,Completed,2,2,600003099,VN49,,0
2300082185,121144357,FS1000-Fulwtrsep,ZKB,12/22/2022,8/19/2022,Completed,2,2,600002729,VN49,,0
2300082185,121144357,LF670-Lube filter,ZKB,12/22/2022,8/19/2022,Completed,2,2,600003055,VN49,,0
2300082185,121144357,DCA65L-Coolant Water,ZKB,12/22/2022,8/19/2022,Completed,3,3,600002627,VN49,,0
2300082185,121144357,LF670-Lube filter,ZKB,12/22/2022,8/19/2022,Completed,3,3,600003055,VN49,,0
2300082185,121144357,880966-Blue7600 15W40API CH-4 18L PL,ZKB,12/22/2022,8/19/2022,Completed,3,3,600085241,VN49,,0
2300082185,121144357,880966-Blue7600 15W40API CH-4 18L PL,ZKB,12/22/2022,8/19/2022,Completed,5,5,600085241,VN49,,0
2300082184,121112084,"3092736-O'RING,BEARING ENDPLATE",ZKB,9/7/2022,8/19/2022,Completed,2,2,600111850,VNT0,,0
2300082184,121112084,"4068689 - SEAL , O RING",ZKB,9/7/2022,8/19/2022,Completed,2,2,600004380,VNT0,,0
2300082180,121020472,4903523-bo dieu toc,ZTEC,9/14/2022,8/19/2022,Completed,1,1,600074894,VN49,,"7,125,000"
2300082180,121020472,4921517- cam bien ap suat,ZTEC,9/14/2022,8/19/2022,Completed,1,1,600074160,VN49,,"2,177,000"
2300082178,121150027,0320-1689-58-CB,ZTEC,8/18/2022,8/18/2022,Completed,1,1,600111726,VN49,,"1,823,000"
2300082178,121150027,0309-0717-Cong tac ap suat,ZTEC,8/18/2022,8/18/2022,Completed,1,1,600111725,VN49,,"1,006,000"
2300082178,121150027,0541-1519 - Canh bom,ZTEC,8/22/2022,8/18/2022,Completed,3,3,600107536,VN49,,"1,153,000"
2300082177,121154715,880966-Dau nhot dong co 15W40 - CH4,ZKE,7/18/2022,8/18/2022,Completed,22,22,600085241,VNT0,,"1,581,000"
2300082177,121154715,AF25593-Loc gio,ZKE,7/18/2022,8/18/2022,Completed,8,8,600002429,VNT0,,"2,969,000"
2300082177,121154715,DCA65L-Nuoc lam mat DCA4,ZKE,7/18/2022,8/18/2022,Completed,28,28,600002627,VNT0,,"364,000"
2300082177,121154715,WF2075-Loc nuoc lam mat,ZKE,7/18/2022,8/18/2022,Completed,4,4,600003098,VNT0,,"396,000"
2300082177,121154715,LF9050- Loc nhot,ZKE,7/18/2022,8/18/2022,Completed,4,4,600020051,VNT0,,"1,922,000"
2300082177,121154715,FS1006-Loc nhien lieu,ZKE,7/18/2022,8/18/2022,Completed,6,6,600002731,VNT0,,"815,000"
2300082177,121154715,DCA65L-Nuoc lam mat DCA4,ZKE,7/18/2022,8/18/2022,Completed,10,10,600002627,VNT0,,"364,000"
2300082177,121154715,880966-Dau nhot dong co 15W40 - CH4,ZKE,7/18/2022,8/18/2022,Completed,10,10,600085241,VNT0,,"1,581,000"
2300082176,121155531,Material sales text,ZTEC,12/5/2022,8/18/2022,Completed,1,1,600071603,VNT0,,"22,269,000"
2300082176,121155531,Material sales text,ZTEC,12/5/2022,8/18/2022,Completed,1,1,600053590,VNT0,,"15,558,000"
2300082175,121020219,3968886-Day dien kim,ZTEC,12/1/2022,8/18/2022,Completed,6,6,600095480,VNT0,,"2,234,000"
2300082175,121020219,5367768-Mo to de,ZTEC,12/1/2022,8/18/2022,Completed,2,2,600095869,VNT0,,"23,694,000"
2300082175,121020219,5282841-May phat nap,ZTEC,12/1/2022,8/18/2022,Completed,2,2,600053590,VNT0,,"13,012,000"
2300082175,121020219,4933210-Day hop den,ZTEC,12/1/2022,8/18/2022,Completed,2,2,600095481,VNT0,,"20,579,000"
2300082175,121020219,3963736-Kep giu day,ZTEC,12/1/2022,8/18/2022,Completed,18,18,600095459,VNT0,,"73,000"
2300082174,121136452,LF9018-Loc dau,ZTEC,8/22/2022,8/18/2022,Completed,96,96,600003083,VNT0,,"720,000"
2300082173,121135131,FS1006-Loc Nhien lieu,ZTEC,8/18/2022,8/18/2022,Completed,8,8,600002731,VNT0,,"815,000"
2300082171,121155202,FS1006-Loc dau,ZKE,8/18/2022,8/18/2022,Completed,20,20,600002731,VN49,,"734,000"
2300082171,121155202,LF3325-Loc nhot,ZKE,8/18/2022,8/18/2022,Completed,10,10,600002918,VN49,,"274,000"
2300082171,121155202,3007525-Xi lanh,ZKE,8/18/2022,8/18/2022,Completed,32,32,600000579,VN49,,"2,899,000"
2300082171,121155202,4955976-Bac xec mang,ZKE,8/18/2022,8/18/2022,Completed,32,32,600028894,VN49,,"1,981,000"
2300082171,121155202,3803528-Xuppap xa,ZKE,8/18/2022,8/18/2022,Completed,38,38,600001555,VN49,,"853,000"
2300082169,121020526,"5529522-HEAD,CYLINDER",ZKB,9/20/2022,8/18/2022,Completed,1,1,600098682,VN49,,0
2300082167,121049848,FF5421 - loc nhien lieu,ZKE,8/10/2022,8/18/2022,Completed,1,1,600015760,VNT0,,"344,000"
2300082167,121049848,FS1003-loc nhien lieu,ZKE,8/10/2022,8/18/2022,Completed,1,1,600002730,VNT0,,"962,000"
2300082167,121049848,LF16015- loc nhot,ZKE,8/10/2022,8/18/2022,Completed,1,1,600016054,VNT0,,"419,000"
2300082167,121049848,Material sales text,ZKE,8/10/2022,8/18/2022,Completed,1,1,600083278,VNT0,,"1,636,000"
2300082166,121093521,"4995445 - MODULE,ELECTRONIC CONTROL",ZKB,8/18/2022,8/17/2022,Completed,1,1,600097374,VN49,,0
2300082162,121128593,AF4553M-loc gio,ZTEC,8/17/2022,8/17/2022,Completed,8,8,600003590,VNT0,,"2,588,000"
2300082162,121128593,FF5644-loc tho dau chay,ZTEC,8/17/2022,8/17/2022,Completed,8,8,600030076,VNT0,,"1,818,000"
2300082162,121128593,LF9050- loc dau nhon,ZTEC,8/17/2022,8/17/2022,Completed,8,8,600020051,VNT0,,"1,608,000"
2300082160,121020502,LF14000NN-Loc nhot,ZTEC,8/16/2022,8/16/2022,Completed,2,2,600081260,VN49,,"1,293,000"
2300082160,121020502,FS1009-Loc dau,ZTEC,8/16/2022,8/16/2022,Completed,2,2,600002733,VN49,,"537,000"
2300082160,121020502,WF2075-Loc nuoc,ZTEC,8/16/2022,8/16/2022,Completed,2,2,600003098,VN49,,"408,000"
2300082160,121020502,FS20202-Loc dau tach nuoc,ZTEC,8/16/2022,8/16/2022,Completed,2,2,600002781,VN49,,"427,000"
2300082157,121114797,FS19732-Loc dau,ZTEC,8/16/2022,8/16/2022,Completed,1,1,600017490,VN49,,"647,000"
2300082157,121114797,LF3970-Loc nhot,ZTEC,8/16/2022,8/16/2022,Completed,4,4,600003033,VN49,,"262,000"
2300082157,121114797,LF3970-Loc nhot,ZTEC,8/16/2022,8/16/2022,Completed,7,7,600003033,VN49,,"262,000"
2300082157,121114797,FF5421-Loc dau,ZTEC,8/16/2022,8/16/2022,Completed,11,11,600015760,VN49,,"288,000"
2300082157,121114797,FS19732- Loc dau,ZTEC,8/16/2022,8/16/2022,Completed,2,2,600017490,VN49,,"647,000"
2300082155,121147036,300-4308-01-PCB Potted PT/CT,ZKB,11/1/2022,8/16/2022,Completed,1,1,600003718,VN49,,0
2300082155,121147036,216484-Dipstick,ZKB,11/1/2022,8/16/2022,Completed,1,1,600000479,VN49,,0
2300082149,121090889,LF9009-Loc nhot dong co,ZKE,8/16/2022,8/16/2022,Completed,6,6,600003081,VNT0,,"1,051,000"
2300082149,121090889,FS20000-Loc Nhien Lieu cap 2,ZKE,8/16/2022,8/16/2022,Completed,6,6,600009310,VNT0,,"1,186,000"
2300082149,121090889,AF25130M-Loc gio cap 2,ZKE,8/16/2022,8/16/2022,Completed,3,3,600002385,VNT0,,"626,000"
2300082149,121090889,FF5580 -Loc Nhien Lieu cap 1,ZKE,8/16/2022,8/16/2022,Completed,6,6,600014139,VNT0,,"370,000"
2300082149,121090889,FS19596-Loc Nhien Lieu cap 3,ZKE,8/16/2022,8/16/2022,Completed,6,6,600029501,VNT0,,"883,000"
2300082149,121090889,WF2074-Loc Nuoc lam mat,ZKE,8/16/2022,8/16/2022,Completed,6,6,600003097,VNT0,,"480,000"
2300082149,121090889,AF25129M-Loc gio cap 1,ZKE,8/16/2022,8/16/2022,Completed,3,3,600002384,VNT0,,"1,344,000"
2300082149,121090889,Material sales text,ZKE,8/16/2022,8/16/2022,Completed,12,12,600083278,VNT0,,"1,637,000"
2300082149,121090889,Material sales text,ZKE,8/16/2022,8/16/2022,Completed,6,6,600074824,VNT0,,"2,357,000"
2300082149,121090889,Material sales text,ZKE,8/16/2022,8/16/2022,Completed,4,4,600029974,VNT0,,"930,000"
2300082147,121154850,5690184-day dai may phat,ZTEC,8/16/2022,8/16/2022,Completed,1,1,600111627,VN49,,"1,427,000"
2300082147,121154850,FS1251-loc nhien lieu dong co,ZTEC,8/16/2022,8/16/2022,Completed,1,1,600002748,VN49,,"345,000"
2300082147,121154850,3930906-ron nap gian co,ZTEC,8/19/2022,8/16/2022,Completed,6,6,600001948,VN49,,"160,000"
2300082147,121154850,LF3959-loc nhot dong co,ZTEC,8/16/2022,8/16/2022,Completed,1,1,600003032,VN49,,"214,000"
2300082144,121063031,0300-6014 - CONTROL ASSY (DYNAM 2 DISPLA,ZKB,8/16/2022,8/16/2022,Completed,1,1,600080430,VN49,,0
2300082141,121069285,5594377-Cam bien ap suat,ZTEC,8/16/2022,8/15/2022,Completed,1,1,600111432,VN49,,"9,233,000"
2300082141,121069285,3408507-Giac cam,ZTEC,8/16/2022,8/15/2022,Completed,1,1,600111433,VN49,,"3,838,000"
2300082140,121132695,888422-Nhot Cummins CI 20W50 18L,ZTEC,8/15/2022,8/15/2022,Completed,680,680,600095486,VN49,,"1,193,182"
2300082140,121132695,880966-Nhot Cummins CH 15W40 18L,ZTEC,8/15/2022,8/15/2022,Completed,160,160,600085241,VN49,,"1,174,091"
2300082139,121047415,"3957592-MOTOR, STARTING",ZKB,12/21/2022,8/15/2022,Completed,2,2,600072806,VN49,,0
2300082139,121047415,"5338295-SEAL,OIL",ZKB,9/22/2022,8/15/2022,Completed,10,10,600083830,VN49,,0
2300082139,121047415,"3957592-MOTOR, STARTING",ZKB,11/14/2022,8/15/2022,Completed,8,8,600072806,VN49,,0
2300082139,121047415,3938156-Gasket Gear Housing,ZKB,9/22/2022,8/15/2022,Completed,5,5,600001985,VN49,,0
2300082139,121047415,5259022 - BO CANG DAY DAI,ZKB,9/22/2022,8/15/2022,Completed,5,5,600078074,VN49,,0
2300082136,121112084,"4988952-SEAL,OIL",ZKB,9/8/2022,8/12/2022,Completed,1,1,600086970,VN49,,0
2300082135,121020296,300-4308-01-Bo mach kich tu,ZTEC,8/15/2022,8/12/2022,Completed,1,1,600003718,VN49,,"14,921,000"
2300082135,121020296,300-4306-Bo dieu ap,ZTEC,8/15/2022,8/12/2022,Completed,1,1,600000534,VN49,,"18,424,000"
2300082135,121020296,RSK-6001-Bo Diode chinh luu,ZTEC,8/15/2022,8/12/2022,Completed,1,1,600052758,VN49,,"7,993,000"
2300082135,121020296,193-0465 -Cam bien nhiet do,ZTEC,8/15/2022,8/12/2022,Completed,1,1,600018361,VN49,,"2,407,000"
2300082135,121020296,5413003-Day curoa,ZTEC,8/15/2022,8/12/2022,Completed,1,1,600090603,VN49,,"8,300,000"
2300082135,121020296,5466987-Day curoa,ZTEC,8/15/2022,8/12/2022,Completed,1,1,600110719,VN49,,"943,000"
2300082134,121043463,E000-12025-Bo do loi Diode chinh luu,ZTEC,8/15/2022,8/12/2022,Completed,1,1,600111447,VN49,,"18,480,000"
2300082132,121133149,0541-1524 - REPAIR KIT (MINOR WATER PUMP,ZKB,10/3/2022,8/12/2022,Completed,1,1,600095536,VN49,,0
2300082131,121133149,0541-1524 - REPAIR KIT (MINOR WATER PUMP,ZKB,9/16/2022,8/12/2022,Completed,1,1,600095536,VN49,,0
2300082130,121132659,S16052 - BAC DAN BOM CAO AP,ZKE,4/14/2022,8/12/2022,Completed,1,1,600002261,VN49,,"126,000"
2300082130,121132659,CC2869-NUOC LAM MAT,ZKE,4/14/2022,8/12/2022,Completed,3,3,600074824,VN49,,"2,355,000"
2300082130,121132659,"3074225-PISTON, XILANH BO AFC",ZKE,4/14/2022,8/12/2022,Completed,1,1,600000911,VN49,,"5,283,000"
2300082129,121132659,S16052 - BAC DAN BOM CAO AP,ZKE,4/14/2022,8/12/2022,Completed,1,1,600002261,VN49,,"126,000"
2300082129,121132659,"3074225-PISTON, XILANH BO AFC",ZKE,4/14/2022,8/12/2022,Completed,1,1,600000911,VN49,,"5,283,000"
2300082129,121132659,CC2869-NUOC LAM MAT,ZKE,4/14/2022,8/12/2022,Completed,3,3,600074824,VN49,,"2,355,000"
2300082128,121132659,S16052 - BAC DAN BOM CAO AP,ZKE,4/14/2022,8/12/2022,Completed,1,1,600002261,VN49,,"126,000"
2300082128,121132659,CC2869-NUOC LAM MAT,ZKE,4/14/2022,8/12/2022,Completed,3,3,600074824,VN49,,"2,355,000"
2300082128,121132659,"3074225-PISTON, XILANH BO AFC",ZKE,4/14/2022,8/12/2022,Completed,1,1,600000911,VN49,,"5,283,000"
2300082127,121089238,300-6090-bo dieu khien trung tam,ZKE,8/8/2022,8/12/2022,Completed,1,1,600027115,VNT0,,"7,833,000"
2300082125,121106448,"4954905 - SENSOR, TEMPERATURE",ZKB,8/18/2022,8/12/2022,Completed,1,1,600018205,VN49,,0
2300082124,121091426,Material sales text,ZKE,7/4/2022,8/12/2022,Completed,30,30,600085241,VNT0,,"1,581,000"
2300082124,121091426,DCA65L-Phu gia lam mat,ZKE,7/4/2022,8/12/2022,Completed,50,50,600002627,VNT0,,"364,000"
2300082124,121091426,FS1006-Loc dau,ZKE,7/4/2022,8/12/2022,Completed,6,6,600002731,VNT0,,"815,000"
2300082124,121091426,LF777-Loc nhot tho,ZKE,7/4/2022,8/12/2022,Completed,6,6,600003076,VNT0,,"268,000"
2300082124,121091426,WF2076-Loc nuoc lam mat,ZKE,7/4/2022,8/12/2022,Completed,6,6,600003099,VNT0,,"481,000"
2300082124,121091426,AH1135-Loc gio,ZKE,7/4/2022,8/12/2022,Completed,6,6,600002592,VNT0,,"3,278,000"
2300082124,121091426,LF3325-Loc nhot tinh,ZKE,7/4/2022,8/12/2022,Completed,15,15,600002918,VNT0,,"304,000"
2300082122,121126343,875714-Nhot Cummins CI 15W40 18L,ZTEC,8/12/2022,8/12/2022,Completed,1,1,600083278,VNT0,,"1,444,545"
2300082120,121020316,3967251-Cam bien ap suat nhot,ZKE,8/4/2022,8/11/2022,Completed,1,1,600033038,VN49,,"5,495,000"
2300082117,121148016,Nuoc lam mat 1/2GAL DCA65L,ZTEC,8/11/2022,8/11/2022,Completed,6,6,600002627,VN49,,"358,167"
2300082117,121148016,Nhot dong co thung 18L 880966,ZTEC,8/11/2022,8/11/2022,Completed,5,5,600085241,VN49,,"1,612,400"
2300082114,121134121,3062322-Bo dieu toc,ZKE,8/2/2022,8/11/2022,Completed,1,1,600000848,VN49,,"29,320,000"
2300082109,121047294,"4954905 - SENSOR, TEMPERATURE",ZTEC,10/10/2022,8/11/2022,Open,1,1,600018205,VN49,,"568,000"
2300082109,121047294,300-6315-02 DISPLAY-CONTROL,ZTEC,12/1/2022,8/11/2022,Open,1,1,600021033,VN49,,"49,445,000"
