Material,Material Description,Material type,Plant,Storage location,Material Group,DF stor. loc. level,Base Unit of Measure,Unrestricted,Currency,Value Unrestricted,Transit and Transfer,Val. in Trans./Tfr,Quality Inspection,Value in QualInsp.,Restricted-Use Stock,Value Restricted,Blocked,Value BlockedStock,Returns,Value Rets Blocked
600046022,4309095-KIT ENGINE PISTON,ZSP,VNT0,1100,7063,,PC,1,VND,"4,691,774",0,0,0,0,0,0,0,0,0,0
600046254,3820945-SEAL RECTANGULAR RING,ZSP,VNT0,1100,7063,,PC,4,VND,"404,754",0,0,0,0,0,0,0,0,0,0
600046452,"4096709-RETAINER, GEAR",ZSP,VN49,9300,7063,,PC,0,VND,0,0,0,0,0,0,0,6,"3,282,460",0,0
600048722,CPG-C825D5A GENSET OPEN,ZSP,VN49,1100,7065,,PC,2,VND,"3,458,801,240",0,0,0,0,0,0,0,0,0,0
600052064,"3800363-KIT, PISTON",ZSP,VNT0,1100,7063,,PC,1,VND,"11,754,032",0,0,0,0,0,0,0,0,0,0
600052164,A028T766-CARD CONTROL,ZSP,VN49,1100,7063,,PC,1,VND,"12,228,843",0,0,0,0,0,0,0,0,0,0
600052237,5292738-THERMOSTAT,ZSP,VN49,1100,7063,,PC,3,VND,"1,956,117",0,0,0,0,0,0,0,0,0,0
600052301,4059893-CAMSHAFT,ZSP,VN49,1100,7063,,PC,8,VND,"153,571,752",0,0,0,0,0,0,0,0,0,0
600052301,4059893-CAMSHAFT,ZSP,VNT0,1100,7063,,PC,2,VND,"38,111,453",0,0,0,0,0,0,0,0,0,0
600052302,2878168-BUSHING,ZSP,VN49,1100,7063,,PC,7,VND,"2,745,434",0,0,0,0,0,0,0,0,0,0
600052302,2878168-BUSHING,ZSP,VNT0,1100,7063,,PC,7,VND,"2,756,565",0,0,0,0,0,0,0,0,0,0
600052302,2878168-BUSHING,ZSP,VNT0,1100,7063,,PC,7,VND,"2,756,565",0,0,0,0,0,0,0,0,0,0
600052640,"5292708-KIT, THERMOSTAT(#4929642)",ZSP,VN49,1100,7063,,PC,10,VND,"5,134,577",0,0,0,0,0,0,0,0,0,0
600052640,"5292708-KIT, THERMOSTAT(#4929642)",ZSP,VN49,1100,7063,,PC,20,VND,"10,269,155",0,0,0,0,0,0,0,0,0,0
600052709,A029U129-PUMP-WATER (TEXT),ZSP,VN49,1100,7063,,PC,1,VND,"6,181,694",0,0,0,0,0,0,0,0,0,0
600052709,A029U129-PUMP-WATER (TEXT),ZSP,VNT0,1100,7063,,PC,2,VND,"12,363,389",0,0,0,0,0,0,0,0,0,0
600052709,A029U129-PUMP-WATER (TEXT),ZSP,VNT0,1100,7063,,PC,2,VND,"12,363,389",0,0,0,0,0,0,0,0,0,0
600052758,RSK-6001-RECTIFIER SERVICE KIT,ZSP,VN49,1100,7063,,PC,1,VND,"4,240,419",0,0,0,0,0,0,0,0,0,0
600052758,RSK-6001-RECTIFIER SERVICE KIT,ZSP,VN49,1100,7063,,PC,1,VND,"4,240,419",0,0,0,0,0,0,0,0,0,0
600052758,RSK-6001-RECTIFIER SERVICE KIT,ZSP,VN49,1100,7063,,PC,1,VND,"4,240,419",0,0,0,0,0,0,0,0,0,0
600053361,"4309331-KIT, LINER",ZSP,VN49,1100,7063,,PC,1,VND,"6,805,572",0,0,0,0,0,0,0,0,0,0
600053491,4950431-INJECTOR,ZSP,VN49,1100,7063,,PC,217,VND,"884,888,176",0,0,0,0,0,0,0,0,0,0
600053590,5282841-ALTERNATOR,ZSP,VN49,9200,7063,,PC,0,VND,0,0,0,0,0,0,0,1,"8,092,506",0,0
600065170,"A026N036-CARD, CONTROL",ZSP,VN49,1100,7063,,PC,1,VND,"32,571,506",0,0,0,0,0,0,0,0,0,0
600066160,AF25546-AIR FILTER,ZSP,VN49,1100,7075,,PC,1,VND,"1,751,086",0,0,0,0,0,0,0,0,0,0
600066160,AF25546-AIR FILTER,ZSP,VN49,1100,7075,,PC,1,VND,"1,751,086",0,0,0,0,0,0,0,0,0,0
600066160,AF25546-AIR FILTER,ZSP,VN49,1100,7075,,PC,2,VND,"3,502,172",0,0,0,0,0,0,0,0,0,0
600066174,4298626-CAMSHAFT,ZSP,VNT0,1100,7063,,PC,12,VND,"120,797,248",0,0,0,0,0,0,0,0,0,0
600066174,4298626-CAMSHAFT,ZSP,VNT0,1100,7063,,PC,1,VND,"10,066,437",0,0,0,0,0,0,0,0,0,0
600066325,"3943449-INSERT, VALVE INTAKE",ZSP,VN49,1100,7063,,PC,12,VND,"2,552,913",0,0,0,0,0,0,0,0,0,0
600066325,"3943449-INSERT, VALVE INTAKE",ZSP,VN49,9200,7063,,PC,0,VND,0,0,0,0,0,0,0,2,"425,486",0,0
600066393,"3040767- PLUNGER,GOVERNOR",ZSP,VN49,1100,7063,,PC,2,VND,"3,150,862",0,0,0,0,0,0,0,0,0,0
600066393,"3040767- PLUNGER,GOVERNOR",ZSP,VN49,1100,7063,,PC,2,VND,"3,150,862",0,0,0,0,0,0,0,0,0,0
600066394,"212355-  PLUNGER,GOVERNOR",ZSP,VN49,1100,7063,,PC,2,VND,"3,440,981",0,0,0,0,0,0,0,0,0,0
600066436,C2250D5-CPG DIESEL GENERATOR WITH ACCESS,ZSP,VN49,1100,7065,,PC,1,VND,"5,647,798,851",0,0,0,0,0,0,0,0,0,0
600066436,C2250D5-CPG DIESEL GENERATOR WITH ACCESS,ZSP,VN49,1100,7065,,PC,4,VND,"22,591,195,405",0,0,0,0,0,0,0,0,0,0
600066436,C2250D5-CPG DIESEL GENERATOR WITH ACCESS,ZSP,VN49,1100,7065,,PC,2,VND,"11,295,597,702",0,0,0,0,0,0,0,0,0,0
600066498,"3033740-VALVE, CHECK",ZSP,VN49,1100,7063,,PC,10,VND,"11,612,255",0,0,0,0,0,0,0,0,0,0
600066498,"3033740-VALVE, CHECK",ZSP,VNT0,,7063,,PC,0,VND,0,1,"1,161,226",0,0,0,0,0,0,0,0
600066835,C1675D5A-OPEN GENSET WITH ACCESSORIES,ZSP,VN49,1100,7065,,SET,1,VND,"4,005,275,365",0,0,0,0,0,0,0,0,0,0
600066835,C1675D5A-OPEN GENSET WITH ACCESSORIES,ZSP,VNT0,1100,7065,,SET,1,VND,"3,679,414,883",0,0,0,0,0,0,0,0,0,0
600066835,C1675D5A-OPEN GENSET WITH ACCESSORIES,ZSP,VNT0,1100,7065,,SET,0,VND,0,0,0,1,"3,679,414,883",0,0,0,0,0,0
600067304,"4089865-KIT, ENGINE PISTON",ZSP,VN49,1100,7063,,PC,10,VND,"46,954,822",0,0,0,0,0,0,0,0,0,0
600067304,"4089865-KIT, ENGINE PISTON",ZSP,VNT0,1100,7063,,PC,1,VND,"4,323,800",0,0,0,0,0,0,0,0,0,0
600067304,"4089865-KIT, ENGINE PISTON",ZSP,VNT0,1100,7063,,PC,2,VND,"8,647,600",0,0,0,0,0,0,0,0,0,0
600067304,"4089865-KIT, ENGINE PISTON",ZSP,VNT0,1100,7063,,PC,6,VND,"25,942,800",0,0,0,0,0,0,0,0,0,0
600067304,"4089865-KIT, ENGINE PISTON",ZSP,VNT0,1100,7063,,PC,2,VND,"8,647,600",0,0,0,0,0,0,0,0,0,0
600067304,"4089865-KIT, ENGINE PISTON",ZSP,VNT0,1100,7063,,PC,2,VND,"8,647,600",0,0,0,0,0,0,0,0,0,0
600067304,"4089865-KIT, ENGINE PISTON",ZSP,VNT0,1100,7063,,PC,1,VND,"4,323,800",0,0,0,0,0,0,0,0,0,0
600067304,"4089865-KIT, ENGINE PISTON",ZSP,VNT0,1100,7063,,PC,4,VND,"17,295,200",0,0,0,0,0,0,0,0,0,0
600067557,3929886-CAMSHAFT,ZSP,VN49,1100,7063,,PC,3,VND,"22,859,819",0,0,0,0,0,0,0,0,0,0
600067557,3929886-CAMSHAFT,ZSP,VN49,1100,7063,,PC,1,VND,"7,619,940",0,0,0,0,0,0,0,0,0,0
600067561,"5266422-GASKET,EXHAUST MANIFOLD",ZSP,VN49,9300,7063,,PC,0,VND,0,0,0,0,0,0,0,1,"73,886",0,0
600067561,"5266422-GASKET,EXHAUST MANIFOLD",ZSP,VN49,9300,7063,,PC,0,VND,0,0,0,0,0,0,0,7,"517,199",0,0
600067561,"5266422-GASKET,EXHAUST MANIFOLD",ZSP,VN49,9300,7063,,PC,0,VND,0,0,0,0,0,0,0,4,"295,542",0,0
600067616,"4090028- SET, PISTON RING",ZSP,VN49,1100,7063,,PC,3,VND,"4,744,148",0,0,0,0,0,0,0,0,0,0
600067616,"4090028- SET, PISTON RING",ZSP,VN49,1100,7063,,PC,19,VND,"30,046,271",0,0,0,0,0,0,0,0,0,0
600067616,"4090028- SET, PISTON RING",ZSP,VN49,1100,7063,,PC,2,VND,"3,162,765",0,0,0,0,0,0,0,0,0,0
600067616,"4090028- SET, PISTON RING",ZSP,VNT0,1100,7063,,PC,6,VND,"9,198,432",0,0,0,0,0,0,0,0,0,0
600067800,"5265994-PUMP, SEA WATER",ZSP,VNT0,,7063,,PC,0,VND,0,6,"129,650,369",0,0,0,0,0,0,0,0
600067800,"5265994-PUMP, SEA WATER",ZSP,VNT0,1100,7063,,PC,2,VND,"43,216,790",0,0,0,0,0,0,0,0,0,0
600068005,"3283463-CONTROL, GOVERNOR",ZSP,VNT0,1100,7063,,PC,2,VND,"54,209,380",0,0,0,0,0,0,0,0,0,0
600068005,"3283463-CONTROL, GOVERNOR",ZSP,VNT0,1100,7063,,PC,1,VND,"27,104,690",0,0,0,0,0,0,0,0,0,0
600068005,"3283463-CONTROL, GOVERNOR",ZSP,VNT0,1100,7063,,PC,1,VND,"27,104,690",0,0,0,0,0,0,0,0,0,0
600068005,"3283463-CONTROL, GOVERNOR",ZSP,VNT0,1100,7063,,PC,1,VND,"27,104,690",0,0,0,0,0,0,0,0,0,0
600068575,"4903472PX-INJ, M11 QSM3 TIER III",ZSP,VN49,1100,7063,,PC,12,VND,"109,125,349",0,0,0,0,0,0,0,0,0,0
600068822,3820946-SEAL RECTANGULAR RING,ZSP,VNT0,1100,7063,,PC,4,VND,"448,374",0,0,0,0,0,0,0,0,0,0
600068980,4956090- BO GIOANG DEM,ZSP,VN49,1100,7063,,PC,1,VND,"18,085,057",0,0,0,0,0,0,0,0,0,0
600068980,4956090- BO GIOANG DEM,ZSP,VN49,1100,7063,,PC,1,VND,"18,085,057",0,0,0,0,0,0,0,0,0,0
600068984,2882729- TRUC CO,ZSP,VN49,1100,7063,,PC,1,VND,"70,871,552",0,0,0,0,0,0,0,0,0,0
600069041,5283368-BAC CAM,ZSP,VN49,1100,7063,,PC,6,VND,"1,891,181",0,0,0,0,0,0,0,0,0,0
600069041,5283368-BAC CAM,ZSP,VN49,1100,7063,,PC,1,VND,"315,197",0,0,0,0,0,0,0,0,0,0
600069041,5283368-BAC CAM,ZSP,VN49,1100,7063,,PC,7,VND,"2,206,377",0,0,0,0,0,0,0,0,0,0
600069041,5283368-BAC CAM,ZSP,VN49,1100,7063,,PC,84,VND,"26,476,527",0,0,0,0,0,0,0,0,0,0
600069091,4308682- GIOANG LAM KIN,ZSP,VN49,1100,7063,,PC,15,VND,"1,852,326",0,0,0,0,0,0,0,0,0,0
600069091,4308682- GIOANG LAM KIN,ZSP,VN49,1100,7063,,PC,25,VND,"3,087,211",0,0,0,0,0,0,0,0,0,0
600069091,4308682- GIOANG LAM KIN,ZSP,VN49,1100,7063,,PC,36,VND,"4,445,583",0,0,0,0,0,0,0,0,0,0
600069350,4089367-GIOANG LAM KIN,ZSP,VNT0,1100,7063,,PC,1,VND,"10,255,684",0,0,0,0,0,0,0,0,0,0
600069928,4089265NX- TUA BIN TANG AP,ZSP,VNT0,1100,7063,,PC,1,VND,"82,737,765",0,0,0,0,0,0,0,0,0,0
600070080,3104450NX- NAP QUI LAT,ZSP,VNT0,1100,7063,,PC,1,VND,"74,728,094",0,0,0,0,0,0,0,0,0,0
600070289,4975637- GIOANG LAM KIN,ZSP,VN49,1100,7063,,EA,12,VND,"1,266,691",0,0,0,0,0,0,0,0,0,0
600070348,4954880- BOM BANH RANG,ZSP,VN49,1100,7063,,EA,1,VND,"16,910,436",0,0,0,0,0,0,0,0,0,0
600070348,4954880- BOM BANH RANG,ZSP,VN49,1100,7063,,EA,1,VND,"16,910,436",0,0,0,0,0,0,0,0,0,0
600070411,2897694-CAM BIEN AP LUC NHOT,ZSP,VN49,1100,7063,,EA,1,VND,"478,122",0,0,0,0,0,0,0,0,0,0
600070651,3864178-VAN HANG NHIET,ZSP,VN49,1100,7063,,EA,10,VND,"6,814,540",0,0,0,0,0,0,0,0,0,0
600070883,E000-23412/1P- DIEU KHIEN DIEN AP,ZSP,VN49,1100,7063,,PC,1,VND,"4,576,694",0,0,0,0,0,0,0,0,0,0
600070883,E000-23412/1P- DIEU KHIEN DIEN AP,ZSP,VN49,1100,7063,,PC,1,VND,"4,576,694",0,0,0,0,0,0,0,0,0,0
600070889,RSK-5001- DIOT,ZSP,VN49,1100,7063,,PC,1,VND,"3,620,356",0,0,0,0,0,0,0,0,0,0
600070941,3969822- KHOP NOI,ZSP,VN49,1100,7063,,PC,1,VND,"260,256",0,0,0,0,0,0,0,0,0,0
600070942,3963990- GIOANG DEM,ZSP,VN49,1100,7063,,PC,3,VND,"110,399",0,0,0,0,0,0,0,0,0,0
600070946,FS19765- LOC NHIEN LIEU,ZSP,VN49,1100,7075,X,PC,5,VND,"1,275,140",0,0,0,0,0,0,0,0,0,0
600071174,3627907-ONG MEM,ZSP,VN49,1100,7063,,PC,1,VND,"4,009,119",0,0,0,0,0,0,0,0,0,0
600071174,3627907-ONG MEM,ZSP,VN49,1100,7063,,PC,2,VND,"8,018,239",0,0,0,0,0,0,0,0,0,0
600071352,4922181-GIOANG LAM KIN,ZSP,VN49,1100,7063,,PC,14,VND,"2,671,457",0,0,0,0,0,0,0,0,0,0
600071361,"4921776D-CORE,CENTINEL CONTROL",ZSP,VN49,1100,7063,,PC,1,VND,"14,279,218",0,0,0,0,0,0,0,0,0,0
600071555,3175805-BAC CAM,ZSP,VN49,1100,7063,,PC,4,VND,"5,407,894",0,0,0,0,0,0,0,0,0,0
600071604,3900631- BULONG,ZSP,VN49,1100,7063,,PC,5,VND,"13,997",0,0,0,0,0,0,0,0,0,0
600071607,3913638- BULONG,ZSP,VN49,1100,7063,,PC,10,VND,"16,094",0,0,0,0,0,0,0,0,0,0
600071890,3348327- VAN TAT MAY,ZSP,VN49,1100,7063,,PC,1,VND,"3,766,746",0,0,0,0,0,0,0,0,0,0
600071892,A044F796- BO DONG MO DAU,ZSP,VN49,1100,7063,,PC,2,VND,"3,253,030",0,0,0,0,0,0,0,0,0,0
600072401,2864016-NAP QUI LAT,ZSP,VN49,1100,7063,,PC,1,VND,"50,790,061",0,0,0,0,0,0,0,0,0,0
600072694,5297641- CAM BIEN,ZSP,VN49,1100,7063,,PC,1,VND,"4,469,909",0,0,0,0,0,0,0,0,0,0
600072695,4318947- VAN HANG NHIET,ZSP,VN49,1100,7063,,PC,3,VND,"3,030,538",0,0,0,0,0,0,0,0,0,0
600072756,5269379- ROLE TRUNG GIAN,ZSP,VN49,1100,7063,,PC,1,VND,"1,072,664",0,0,0,0,0,0,0,0,0,0
600072756,5269379- ROLE TRUNG GIAN,ZSP,VN49,1100,7063,,PC,1,VND,"1,072,664",0,0,0,0,0,0,0,0,0,0
600072756,5269379- ROLE TRUNG GIAN,ZSP,VN49,1100,7063,,PC,1,VND,"1,072,664",0,0,0,0,0,0,0,0,0,0
600072756,5269379- ROLE TRUNG GIAN,ZSP,VN49,1100,7063,,PC,1,VND,"1,072,664",0,0,0,0,0,0,0,0,0,0
600072756,5269379- ROLE TRUNG GIAN,ZSP,VN49,1100,7063,,PC,2,VND,"2,145,329",0,0,0,0,0,0,0,0,0,0
600072764,"3377438-ADDITIVE, FLUORESCENT DYE",ZSP,VN49,1100,7063,,PC,5,VND,"685,553",0,0,0,0,0,0,0,0,0,0
600072764,"3377438-ADDITIVE, FLUORESCENT DYE",ZSP,VN49,9300,7063,,PC,0,VND,0,0,0,0,0,0,0,1,"137,111",0,0
600072806,"3957592-MOTOR, STARTING",ZSP,VN49,1100,7063,,PC,5,VND,"36,160,555",0,0,0,0,0,0,0,0,0,0
600072806,"3957592-MOTOR, STARTING",ZSP,VN49,1100,7063,,PC,5,VND,"36,160,555",0,0,0,0,0,0,0,0,0,0
600072936,AR12250- BO MIENG,ZSP,VN49,1100,7063,,PC,38,VND,"339,199,519",0,0,0,0,0,0,0,0,0,0
600072936,AR12250- BO MIENG,ZSP,VN49,1100,7063,,PC,1,VND,"8,926,303",0,0,0,0,0,0,0,0,0,0
600072936,AR12250- BO MIENG,ZSP,VN49,1100,7063,,PC,11,VND,"98,189,335",0,0,0,0,0,0,0,0,0,0
600072936,AR12250- BO MIENG,ZSP,VN49,1100,7063,,PC,1,VND,"8,926,303",0,0,0,0,0,0,0,0,0,0
600072937,5263308 - KIM PHUN,ZSP,VN49,1100,7063,,PC,5,VND,"61,005,519",0,0,0,0,0,0,0,0,0,0
600072937,5263308 - KIM PHUN,ZSP,VN49,1100,7063,,PC,5,VND,"61,005,519",0,0,0,0,0,0,0,0,0,0
600073104,3090704-CHEN PHUN DAU,ZSP,VN49,1100,7063,,PC,12,VND,"4,182,420",0,0,0,0,0,0,0,0,0,0
600073104,3090704-CHEN PHUN DAU,ZSP,VNT0,1100,7063,,PC,12,VND,"4,176,578",0,0,0,0,0,0,0,0,0,0
600073104,3090704-CHEN PHUN DAU,ZSP,VNT0,1100,7063,,PC,12,VND,"4,176,578",0,0,0,0,0,0,0,0,0,0
600073145,3918562- ONG NOI MEM,ZSP,VN49,1100,7063,,PC,2,VND,"1,557,096",0,0,0,0,0,0,0,0,0,0
600073173,5263529- O DO CANH QUAT,ZSP,VN49,1100,7063,,PC,1,VND,"4,492,976",0,0,0,0,0,0,0,0,0,0
600073265,FS36230- LOC NHIEN LIEU,ZSP,VNT0,1100,7075,,PC,2,VND,"1,313,728",0,0,0,0,0,0,0,0,0,0
600073376,5309255- GIOANG,ZSP,VN49,1100,7063,,PC,1,VND,"558,664",0,0,0,0,0,0,0,0,0,0
600073376,5309255- GIOANG,ZSP,VNT0,1100,7063,,PC,1,VND,"547,178",0,0,0,0,0,0,0,0,0,0
600073379,3408591- CAM BIEN,ZSP,VNT0,1100,7063,,PC,1,VND,"5,002,344",0,0,0,0,0,0,0,0,0,0
600073390,4327234- CAM BIEN,ZSP,VN49,1100,7063,,PC,1,VND,"1,337,412",0,0,0,0,0,0,0,0,0,0
600073392,3349225- SINH HAN,ZSP,VN49,1100,7063,,PC,1,VND,"2,567,657",0,0,0,0,0,0,0,0,0,0
600073415,AF25708-AIR FILTER,ZSP,VN49,1100,7075,,PC,8,VND,"11,340,654",0,0,0,0,0,0,0,0,0,0
600073780,4903472- TY DAY DAU,ZSP,VN49,1100,7063,,PC,6,VND,"106,628,400",0,0,0,0,0,0,0,0,0,0
600073780,4903472- TY DAY DAU,ZSP,VN49,1100,7063,,PC,1,VND,"17,771,400",0,0,0,0,0,0,0,0,0,0
600073780,4903472- TY DAY DAU,ZSP,VN49,1100,7063,,PC,6,VND,"106,628,400",0,0,0,0,0,0,0,0,0,0
600074133,E000-23212/1P- BOARD AVR MX321,ZSP,VN49,1100,7063,,PC,3,VND,"18,698,950",0,0,0,0,0,0,0,0,0,0
600074133,E000-23212/1P- BOARD AVR MX321,ZSP,VNT0,1100,7063,,PC,1,VND,"5,548,876",0,0,0,0,0,0,0,0,0,0
600074160,4921517- CAM BIEN AP LUC NHOT,ZSP,VNT0,1100,7063,,PC,1,VND,"647,023",0,0,0,0,0,0,0,0,0,0
600074160,4921517- CAM BIEN AP LUC NHOT,ZSP,VNT0,1100,7063,,PC,1,VND,"647,023",0,0,0,0,0,0,0,0,0,0
600074285,5333477- BO CANG DAY DAI,ZSP,VN49,1100,7063,,PC,1,VND,"1,852,327",0,0,0,0,0,0,0,0,0,0
600074288,4955697- PISTON,ZSP,VNT0,1100,7063,,PC,4,VND,"121,312,838",0,0,0,0,0,0,0,0,0,0
600074288,4955697- PISTON,ZSP,VNT0,1100,7063,,PC,2,VND,"60,656,419",0,0,0,0,0,0,0,0,0,0
600074392,4299098- GIOANG,ZSP,VN49,1100,7063,,PC,3,VND,"9,938,181",0,0,0,0,0,0,0,0,0,0
600074392,4299098- GIOANG,ZSP,VNT0,1100,7063,,PC,7,VND,"23,189,091",0,0,0,0,0,0,0,0,0,0
600074395,4327239-CAM BIEN,ZSP,VN49,1100,7063,,PC,1,VND,"1,567,233",0,0,0,0,0,0,0,0,0,0
600074439,3331089- PHOT,ZSP,VN49,1100,7063,,PC,12,VND,"712,453",0,0,0,0,0,0,0,0,0,0
600074674,4910190 - GIOANG,ZSP,VNT0,1100,7063,,PC,1,VND,"1,044,169",0,0,0,0,0,0,0,0,0,0
600074677,4080829 - GIOANG,ZSP,VNT0,1100,7063,,PC,1,VND,"2,159,321",0,0,0,0,0,0,0,0,0,0
600074680,3079754 -GIOANG,ZSP,VNT0,1100,7063,,PC,1,VND,"27,494",0,0,0,0,0,0,0,0,0,0
600074821,3646323RX - NAP MAY,ZSP,VN49,1100,7063,,PC,12,VND,"231,369,664",0,0,0,0,0,0,0,0,0,0
600074824,CC2869-ES COMPLEAT PG REMIX- 20L,ZSP,VN49,1100,7075,,PC,139,VND,"231,805,623",0,0,0,0,0,0,0,0,0,0
600074824,CC2869-ES COMPLEAT PG REMIX- 20L,ZSP,VN49,1100,7075,,PC,112,VND,"186,778,631",0,0,0,0,0,0,0,0,0,0
600074824,CC2869-ES COMPLEAT PG REMIX- 20L,ZSP,VNT0,1100,7075,,PC,1,VND,"1,411,422",0,0,0,0,0,0,0,0,0,0
600074824,CC2869-ES COMPLEAT PG REMIX- 20L,ZSP,VNT0,1100,7075,,PC,29,VND,"40,931,250",0,0,0,0,0,0,0,0,0,0
600074893,3959798-GIOANG,ZSP,VN49,1100,7063,,PC,1,VND,"526,326",0,0,0,0,0,0,0,0,0,0
600074894,"4903523-ACTUATOR,ETR FUEL CONTROL",ZSP,VN49,1100,7063,,PC,2,VND,"9,057,077",0,0,0,0,0,0,0,0,0,0
600074895,"3927313-CLUTCH,FAN",ZSP,VNT0,1100,7063,,PC,1,VND,"25,555,351",0,0,0,0,0,0,0,0,0,0
600074895,"3927313-CLUTCH,FAN",ZSP,VNT0,1100,7063,,PC,1,VND,"25,555,351",0,0,0,0,0,0,0,0,0,0
600074935,3042586-GIOANG,ZSP,VNT0,1100,7063,,PC,3,VND,"235,046",0,0,0,0,0,0,0,0,0,0
600075010,"3095355-HUB,JAW COUPLING",ZSP,VN49,1100,7063,,PC,2,VND,"1,023,405",0,0,0,0,0,0,0,0,0,0
600075242,4326596- CAM BIEN,ZSP,VNT0,1100,7063,,PC,1,VND,"906,219",0,0,0,0,0,0,0,0,0,0
600075243,4352144- BO GIOANG,ZSP,VN49,1100,7063,,PC,3,VND,"34,453,914",0,0,0,0,0,0,0,0,0,0
600075378,FS19657- LOC NHIEN LIEU,ZSP,VN49,1100,7075,,PC,1,VND,"526,201",0,0,0,0,0,0,0,0,0,0
600075378,FS19657- LOC NHIEN LIEU,ZSP,VNT0,1100,7075,,PC,6,VND,"3,157,209",0,0,0,0,0,0,0,0,0,0
600075383,4352578- BO GIOANG ( #3800728),ZSP,VN49,1100,7063,,PC,1,VND,"6,688,790",0,0,0,0,0,0,0,0,0,0
600075383,4352578- BO GIOANG ( #3800728),ZSP,VN49,1100,7063,,PC,4,VND,"26,755,158",0,0,0,0,0,0,0,0,0,0
600075383,4352578- BO GIOANG ( #3800728),ZSP,VNT0,1100,7063,,PC,3,VND,"19,014,924",0,0,0,0,0,0,0,0,0,0
600075383,4352578- BO GIOANG ( #3800728),ZSP,VNT0,1100,7063,,PC,5,VND,"31,691,539",0,0,0,0,0,0,0,0,0,0
600075536,402-0527-ISOLATOR VIBRATION,ZSP,VN49,1100,7063,,PC,12,VND,"1,208,213",0,0,0,0,0,0,0,0,0,0
600077702,"3651893-MOTOR, STARTING",ZSP,VN49,1100,7063,,PC,2,VND,"55,459,922",0,0,0,0,0,0,0,0,0,0
600077873,4065349-GIOANG,ZSP,VN49,1100,7063,,PC,2,VND,"433,310",0,0,0,0,0,0,0,0,0,0
600077944,2882144-BOM NUOC,ZSP,VNT0,1100,7063,,PC,1,VND,"3,909,586",0,0,0,0,0,0,0,0,0,0
600077944,2882144-BOM NUOC,ZSP,VNT0,1100,7063,,PC,1,VND,"3,909,586",0,0,0,0,0,0,0,0,0,0
600078074,5259022 - BO CANG DAY DAI,ZSP,VN49,1100,7063,,PC,5,VND,"11,215,497",0,0,0,0,0,0,0,0,0,0
600078201,"4334438 - KIT,SEA WATER PUMP REPAIR",ZSP,VN49,1100,7063,,PC,1,VND,"83,981,427",0,0,0,0,0,0,0,0,0,0
600078407,"4089944 - PISTON,ENGINE",ZSP,VNT0,1100,7063,,PC,10,VND,"44,619,390",0,0,0,0,0,0,0,0,0,0
600078414,4944137 - BUSHING,ZSP,VN49,1100,7063,,PC,6,VND,"1,863,035",0,0,0,0,0,0,0,0,0,0
600078414,4944137 - BUSHING,ZSP,VN49,1100,7063,,PC,20,VND,"6,210,115",0,0,0,0,0,0,0,0,0,0
600078702,"3689296 - PIN,PISTON",ZSP,VN49,1100,7075,,PC,18,VND,"16,679,100",0,0,0,0,0,0,0,0,0,0
600078861,3038743 - Check Valve,ZSP,VN49,1100,7063,,PC,1,VND,"763,262",0,0,0,0,0,0,0,0,0,0
600078861,3038743 - Check Valve,ZSP,VNT0,1100,7063,,PC,2,VND,"1,526,524",0,0,0,0,0,0,0,0,0,0
600078876,4326781 - INJECTOR,ZSP,VN49,1100,7063,,PC,1,VND,"32,606,396",0,0,0,0,0,0,0,0,0,0
600078876,4326781 - INJECTOR,ZSP,VN49,1100,7063,,PC,1,VND,"32,606,396",0,0,0,0,0,0,0,0,0,0
600078877,3966430 - CAMSHAFT,ZSP,VN49,1100,7063,,PC,1,VND,"10,707,289",0,0,0,0,0,0,0,0,0,0
600078878,"5316172 - SPRING,VALVE (4936076)",ZSP,VN49,1100,7063,,PC,22,VND,"2,252,791",0,0,0,0,0,0,0,0,0,0
600078878,"5316172 - SPRING,VALVE (4936076)",ZSP,VN49,1100,7063,,PC,2,VND,"204,799",0,0,0,0,0,0,0,0,0,0
600078878,"5316172 - SPRING,VALVE (4936076)",ZSP,VN49,1100,7063,,PC,2,VND,"204,799",0,0,0,0,0,0,0,0,0,0
600078879,"2881753 - TURBOCHARGER,HX40W",ZSP,VN49,1100,7063,,PC,1,VND,"30,856,250",0,0,0,0,0,0,0,0,0,0
600078882,"4956000 - SET,HHP OVHL OIL PAN GSK",ZSP,VN49,1100,7063,,PC,1,VND,"15,127,445",0,0,0,0,0,0,0,0,0,0
600078883,"4956003 - SET,HHP OVHL LW BLOCK GSK",ZSP,VN49,1100,7063,,PC,1,VND,"27,112,836",0,0,0,0,0,0,0,0,0,0
600079107,"4319020 - SEAL,OIL",ZSP,VNT0,1100,7063,,PC,2,VND,"7,432,776",0,0,0,0,0,0,0,0,0,0
600079193,"A048G602 - CHARGER,BATTERY",ZSP,VN49,1100,7063,,PC,1,VND,"11,216,988",0,0,0,0,0,0,0,0,0,0
600079193,"A048G602 - CHARGER,BATTERY",ZSP,VN49,1100,7063,,PC,1,VND,"11,216,988",0,0,0,0,0,0,0,0,0,0
600079245,"3030970 - Disc, Valve",ZSP,VN49,1100,7063,,PC,1,VND,"555,026",0,0,0,0,0,0,0,0,0,0
600079280,"4356366 - SEAL,VALVE STEM (4312008)",ZSP,VNT0,1100,7063,,PC,480,VND,"21,165,224",0,0,0,0,0,0,0,0,0,0
